job_id,job_date,vehicle_brand,vehicle_model,region,job_type,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,is_repeat_customer
1428,04/01/2022,NISSAN,,West,Install,LiIon_Premium,0,1799.37,1.36,109,0.0,0.0,2404.77,456.81,1565,0
1429,20/01/2022,ford,Escape Hybrid,North,Install,,1,1414.06,2.31,125,55.73,0.0,2191.92,433.8,1343,0
1430,02-28-2023,Lexus  ,ES 300h,West,Install,NiMH_Premium,0,1127.56,3.46,85,0.0,0.15,1486.95,65.67,1423,0
1431,2023-09-10,chevy,Volt,South,Install,LiIon_Standard,0,1379.97,1.98,109,0.0,0.0,2013.93,418.12,1479,0
1432,01-04-2022, honda,Accord Hybrid,East,Install,NiMH_Standard,1,670.9,3.3,110,32.47,0.15,1083.22,17.01,2299,0
1433,2022-07-09,Honda ,Insight,South,Install,NiMH_Standard,1,999.49,1.89,101,21.14,0.0,1598.74,387.49,1260,1
1434,04-04-2023,HYUNDAI,Sonata Hybrid,North,Warranty_Replacement,LiIon_Premium,1,1525.21,2.01,118,39.94,0.1,2106.95,304.44,2089,1
1435,18/02/2024,FORD,,South,Install,LiIon_Standard,1,1181.88,4.29,101,42.34,0.0,1992.96,335.65,1522,0
1436,02-08-2022,TOYOTA,RAV4 Hybrid,North,Install,LiIon_Premium,0,1739.87,3.62,103,0.0,0.0,2694.26,581.57,1293,0
1437,2024-08-30,chevy,Volt,South,Install,NiMH_Standard,0,825.42,1.52,98,0.0,0.1,1070.44,96.12,2642,0
1438,07-05-2022, kia,Niro Hybrid,East,Install,NiMH_Standard,1,809.0,3.68,116,29.1,0.0,1585.17,320.34,2079,1
1439,28/04/2023,FORD,Escape Hybrid,South,Diagnostic,NiMH_Premium,1,65.46,2.11,129,48.58,0.15,464.97,78.6,1575,0
1440,16/12/2024,nissan,Rogue Hybrid,North,Install,LiIon_Premium,1,1787.56,5.24,93,41.19,0.1,2556.79,240.95,2277,1
1441,2023-12-27,lexus,ES 300h,North,Install,NiMH_Standard,0,788.05,3.38,105,0.0,0.2,1202.26,59.3,2815,0
1442,29/12/2024,Hundai,Ioniq Hybrid,North,Warranty_Replacement,NiMH_Standard,1,893.5,1.04,96,21.16,0.1,1174.75,159.78,1565,0
1443,01-22-2022,NISSAN,Rogue Hybrid,North,Diagnostic,NiMH_Standard,0,68.64,1.42,97,0.0,0.0,211.21,5.09,1490,0
1444,03-24-2022,Chevrolet,Volt,East,Diagnostic,LiIon_Standard,0,104.6,2.0,133,0.0,0.0,436.76,66.43,2365,1
1445,11-01-2023, honda,Accord Hybrid,North,Install,LiIon_Standard,0,1401.75,2.85,120,0.0,0.1,1979.65,235.86,1983,0
1446,12-23-2022,TOYOTA,RAV4 Hybrid,West,Install,LiIon_Standard,0,1079.77,3.83,132,0.0,0.0,1889.73,303.81,2347,0
1447,2024-04-30,Nissan ,Altima Hybrid,North,Diagnostic,NiMH_Standard,1,111.35,0.78,116,47.57,0.05,214.54,-34.89,1335,0
1448,17/05/2022,nissan,Altima Hybrid,North,Install,LiIon_Standard,0,1226.71,3.3,118,0.0,0.0,1936.2,320.34,2865,1
1449,2024-09-08,Kia Motors,Optima Hybrid,West,Diagnostic,NiMH_Premium,1,87.09,0.5,120,30.2,0.1,155.6,-21.69,1034,0
1450,2023-06-11,toyota,Prius,North,Diagnostic,NiMH_Standard,0,51.83,0.72,117,0.0,0.0,257.9,121.27,1547,1
1451,2023-07-23,ford,Fusion Hybrid,South,Install,NiMH_Standard,0,944.54,3.0,126,0.0,0.0,1698.88,376.96,2251,1
1452,09-18-2023,Toyota ,Prius,West,Install,NiMH_Premium,0,1506.16,2.71,101,0.0,0.2,1688.12,-91.69,2040,0
1453,2022-02-08,Toyota ,RAV4 Hybrid,West,Install,NiMH_Standard,0,915.26,1.96,90,0.0,0.1,1208.38,116.77,1675,0
1454,12-06-2022,Hnda,CR-V Hybrid,East,Install,,1,1644.82,2.6,109,39.52,0.0,2478.4,510.63,2953,0
1455,02-16-2024,HYUNDAI,Sonata Hybrid,North,Diagnostic,NiMH_Premium,0,73.04,1.36,85,0.0,0.0,267.48,78.43,1690,1
1456,11-18-2024,TOYOTA,RAV4 Hybrid,East,Diagnostic,NiMH_Premium,0,35.93,1.16,87,0.0,0.1,88.36,-48.22,2356,1
1457,14/12/2024,Nissan ,,,Install,LiIon_Standard,0,1473.88,3.05,87,0.0,0.0,2074.9,335.78,1815,1
1458,2023-08-10,chevy,Volt,West,Diagnostic,LiIon_Standard,0,89.39,1.57,88,0.0,0.05,233.13,5.94,1880,0
1459,10/10/2022,For d,Fusion Hybrid,North,Install,NiMH_Standard,0,774.13,2.73,120,0.0,0.1,1279.81,178.62,2555,1
1460,07/06/2023,Hyundai ,Ioniq Hybrid,South,Diagnostic,LiIon_Standard,1,49.51,1.88,114,49.02,0.0,362.87,50.07,1708,0
1461,05-23-2023,Lexus  ,ES 300h,South,Install,NiMH_Standard,0,901.83,2.21,131,0.0,0.0,1418.17,227.02,1799,1
1462,03-11-2023, ford,Escape Hybrid,North,Diagnostic,NiMH_Premium,0,107.96,2.16,99,0.0,0.0,494.79,172.59,2563,0
1463,01-31-2023,TOYOTA,Camry Hybrid,East,Diagnostic,LiIon_Standard,1,45.47,1.76,101,66.52,0.0,310.43,21.03,1172,0
1464,08/08/2024,toyota,Camry Hybrid,North,Install,NiMH_Premium,1,1333.61,2.72,109,67.57,0.05,2030.07,332.94,1864,1
1465,04/03/2023,Lexus  ,RX 450h,South,Install,NiMH_Premium,0,1189.0,2.77,124,0.0,0.0,1862.42,330.12,1557,0
1466,02-02-2022,Toyta,RAV4 Hybrid,North,Diagnostic,NiMH_Standard,1,52.09,1.3,131,61.51,0.2,321.04,36.7,1964,1
1467,29/02/2024, kia,Optima Hybrid,,Install,NiMH_Premium,1,1143.88,3.48,121,17.61,0.1,1821.42,238.98,2152,0
1468,30/12/2023, chev,Malibu Hybrid,North,Diagnostic,NiMH_Standard,0,132.46,1.75,110,0.0,0.0,382.3,57.64,1858,1
1469,19/02/2023,LEXUS ,ES 300h,South,Warranty_Replacement,LiIon_Premium,0,1533.41,1.06,133,0.0,0.05,1901.07,226.46,2986,0
1470,21/11/2023,toyota,Camry Hybrid,North,Diagnostic,NiMH_Premium,1,58.04,1.42,94,81.23,0.0,387.42,114.79,2825,0
1471,27/10/2024,Nissan ,Altima Hybrid,West,Install,LiIon_Premium,1,1814.31,1.31,108,40.3,0.0,2555.24,559.49,1286,0
1472,09/10/2024,KIA,Optima Hybrid,North,Install,NiMH_Premium,1,1225.97,2.86,97,56.17,0.05,1928.91,369.52,2286,1
1473,2024-05-14,chevy,Malibu Hybrid,South,Warranty_Replacement,LiIon_Standard,0,1205.05,3.02,93,0.0,0.0,1860.09,374.39,1646,1
1474,10-01-2023,Hnda,Accord Hybrid,North,Install,NiMH_Standard,1,1015.78,1.87,104,50.34,0.0,1569.23,309.05,2430,0
1475,2022-01-31,nissan,Altima Hybrid,North,Install,NiMH_Standard,0,1021.48,1.72,123,0.0,0.0,1526.82,293.71,1971,0
1476,2023-07-15,ford,Escape Hybrid,North,Install,NiMH_Standard,1,939.77,3.18,100,27.0,0.0,1787.86,503.43,2907,0
1477,2024-06-15, chev,Volt,North,Diagnostic,NiMH_Standard,1,61.63,1.89,125,10.0,0.1,266.2,-42.14,2889,1
1478,07-14-2024,chevy,Volt,North,Install,LiIon_Premium,0,1645.0,3.26,115,0.0,0.2,1944.02,-75.92,1113,1
1479,2024-12-16,Honda ,CR-V Hybrid,South,Install,,0,1334.16,1.48,120,0.0,0.1,1673.36,162.04,1216,1
1480,07-20-2023,Chevrolet,Malibu Hybrid,East,Install,LiIon_Standard,0,1142.57,1.65,97,0.0,0.2,1268.84,-34.12,1045,0
1481,01/05/2022,honda,CR-V Hybrid,North,Diagnostic,,1,119.83,1.25,128,51.57,0.05,441.91,110.66,2587,0
1482,29/06/2023, toyota,Prius,South,Install,NiMH_Premium,0,1404.03,2.06,95,0.0,0.0,1890.77,291.37,1457,0
1483,12-15-2022,ford,Escape Hybrid,East,Diagnostic,LiIon_Standard,1,72.92,1.27,103,56.52,0.15,205.01,-55.07,2445,1
1484,2024-07-03,Toyota ,RAV4 Hybrid,North,Diagnostic,LiIon_Standard,0,90.68,1.3,124,0.0,0.0,292.04,40.41,1664,0
1485,30/04/2024,chevy,Volt,,Warranty_Replacement,NiMH_Premium,0,1342.3,1.66,119,0.0,0.0,2025.84,486.34,1612,0
1486,04-11-2023,LEXUS ,RX 450h,North,Diagnostic,LiIon_Standard,0,138.67,2.11,99,0.0,0.15,373.22,25.92,2208,1
1487,03-02-2023,honda,Accord Hybrid,North,Install,NiMH_Standard,1,1086.84,3.47,98,40.22,0.1,1767.34,299.99,2547,0
1488,06-24-2022, toyota,,South,Diagnostic,LiIon_Premium,0,27.93,1.81,106,0.0,0.15,228.6,9.26,2132,0
1489,2022-02-17,Toyta,Camry Hybrid,West,Install,NiMH_Standard,0,862.13,3.74,107,0.0,0.0,1561.13,299.19,2149,0
1490,2022-12-09,hyundai,Ioniq Hybrid,West,Warranty_Replacement,NiMH_Premium,0,1260.08,1.89,87,0.0,0.1,1664.66,239.72,2473,1
1491,09-21-2022,ford,Escape Hybrid,West,Install,LiIon_Premium,1,1640.69,2.84,97,58.98,0.0,2360.11,384.52,1342,1
1492,10-18-2022,CHEVROLET ,Volt,South,Diagnostic,NiMH_Standard,1,133.48,1.05,92,58.36,0.0,180.62,-107.94,2184,0
1493,2024-12-29,Toyta,Prius,North,Diagnostic,NiMH_Standard,0,128.88,1.54,92,0.0,0.15,319.41,48.8,1571,0
1494,16/01/2024,FORD,Fusion Hybrid,South,Install,NiMH_Premium,0,1102.09,2.48,102,0.0,0.0,1710.62,355.6,1309,0
1495,2023-08-27,CHEVROLET ,Volt,North,Diagnostic,NiMH_Premium,0,75.13,2.06,86,0.0,0.1,319.39,66.88,1656,1
1496,2022-07-15, chev,Malibu Hybrid,North,Install,LiIon_Premium,0,1610.05,2.4,118,0.0,0.15,1954.03,60.39,1384,0
1497,2024-07-10,Hundai,Ioniq Hybrid,North,Install,LiIon_Standard,1,1276.58,3.17,118,49.96,0.15,1894.45,193.66,1646,0
1498,08/12/2023,Lexus  ,ES 300h,South,Install,NiMH_Premium,0,1172.95,2.82,96,0.0,0.0,1857.82,414.47,1047,0
1499,2023-07-18, chev,Volt,South,Install,LiIon_Premium,0,1814.51,2.64,128,0.0,0.0,2687.95,535.6,2492,1
1500,05-26-2023,lexus,ES 300h,North,Install,LiIon_Standard,1,1193.38,4.74,114,18.69,0.15,1875.81,123.61,1696,0
1501,2023-08-29,hyundai,Ioniq Hybrid,East,Warranty_Replacement,LiIon_Premium,0,1385.99,1.69,100,0.0,0.05,1873.23,317.98,2320,0
1502,2024-07-08,ford,Escape Hybrid,South,Install,NiMH_Standard,0,707.45,2.76,94,0.0,0.05,1082.65,116.11,2498,0
1503,28/02/2024,honda,Accord Hybrid,West,Install,NiMH_Premium,0,1076.6,2.47,106,0.0,0.0,1642.06,303.77,2639,1
1504,16/06/2023,FORD,Fusion Hybrid,North,Diagnostic,NiMH_Standard,0,60.33,1.22,133,0.0,0.0,271.41,48.76,1155,1
1505,2024-01-02,hyundai,Sonata Hybrid,South,Diagnostic,NiMH_Standard,1,85.62,1.15,85,56.59,0.2,183.91,-56.0,2021,1
1506,2024-10-15, honda,Insight,North,Install,LiIon_Standard,0,1170.42,2.1,86,0.0,0.05,1493.14,141.72,1833,0
1507,2022-12-24,NISSAN,Altima Hybrid,,Warranty_Replacement,NiMH_Standard,0,754.67,1.7,105,0.0,0.1,1071.39,137.92,1701,0
1508,2024-09-13,chevy,Volt,North,Install,,0,1088.47,3.49,130,0.0,0.0,1994.22,452.35,2613,0
1509,2023-10-27,LEXUS ,RX 450h,North,Install,LiIon_Standard,1,1166.12,3.82,99,55.6,0.0,2085.56,485.5,1135,1
1510,22/07/2022,KIA,Niro Hybrid,East,Install,NiMH_Standard,0,833.46,3.02,122,0.0,0.05,1467.6,265.79,1620,1
1511,11-24-2024,ford,Fusion Hybrid,North,Diagnostic,NiMH_Premium,0,62.08,1.23,113,0.0,0.15,243.59,42.58,2588,0
1512,2024-01-22, honda,Insight,North,Install,LiIon_Standard,0,1382.69,2.71,94,0.0,0.0,2125.93,488.39,1789,0
1513,27/02/2023,Kia Motors,Optima Hybrid,West,Install,LiIon_Premium,0,1581.26,2.6,130,0.0,0.0,2405.13,486.12,1149,0
1514,24/08/2022, ford,Fusion Hybrid,North,Diagnostic,NiMH_Standard,0,69.27,0.74,93,0.0,0.05,50.0,-88.11,1346,1
1515,2024-09-29, honda,Accord Hybrid,East,Install,LiIon_Premium,0,1634.6,1.75,110,0.0,0.0,2377.3,549.69,1602,0
1516,20/06/2024,Nissan ,Altima Hybrid,South,Install,LiIon_Standard,1,1397.07,2.44,118,55.58,0.0,2103.96,363.62,1496,0
1517,2022-02-18,chevy,Malibu Hybrid,North,Diagnostic,LiIon_Standard,0,75.37,1.65,118,0.0,0.05,196.53,-73.78,2337,0
1518,2023-11-28,Toyota ,Prius,South,Diagnostic,NiMH_Premium,1,111.52,0.99,127,44.44,0.0,221.28,-60.13,1342,0
1519,05-06-2022,chevy,Malibu Hybrid,North,Install,LiIon_Standard,0,1161.72,2.72,120,0.0,0.05,1956.42,467.92,2528,0
1520,2022-11-19,Chevrolet,Volt,East,Install,,0,1294.08,2.71,117,0.0,0.0,2048.83,437.96,1623,1
1521,09-14-2023,Lexus  ,RX 450h,North,Warranty_Replacement,NiMH_Standard,0,830.89,2.87,92,0.0,0.1,1156.94,61.89,1137,1
1522,2022-09-30,Kia Motors,Niro Hybrid,North,Install,LiIon_Premium,0,1552.87,2.26,100,0.0,0.1,1951.72,173.12,1022,0
1523,16/07/2023,Honda ,,South,Install,LiIon_Premium,1,1691.9,3.22,102,24.88,0.1,2301.01,255.62,2215,0
1524,04-16-2023,Honda ,Accord Hybrid,West,Install,NiMH_Premium,1,1407.95,2.95,103,10.0,0.1,1975.53,254.22,2469,1
1525,29/09/2023,hyundai,Ioniq Hybrid,,Install,LiIon_Standard,1,1197.65,3.05,90,38.76,0.05,1815.9,304.6,1274,1
1526,05-26-2024,Toyta,Prius,West,Warranty_Replacement,NiMH_Premium,0,1184.71,2.17,89,0.0,0.0,1648.12,270.19,1618,1
1527,2022-06-19,ford ,Fusion Hybrid,East,Install,LiIon_Standard,1,1142.53,3.05,107,39.34,0.0,1910.07,402.31,2514,1
1528,2024-05-21,honda,CR-V Hybrid,East,Install,LiIon_Standard,0,1124.89,3.63,121,0.0,0.0,1906.93,342.27,2735,1
1529,01/09/2022,TOYOTA,,South,Install,NiMH_Standard,0,805.53,2.98,129,0.0,0.1,1413.58,224.07,2459,1
1530,2022-02-06,NISSAN,Altima Hybrid,West,Install,NiMH_Standard,0,846.0,4.4,132,0.0,0.0,1787.26,361.06,2235,0
1531,05-04-2023,Toyota ,,South,Install,NiMH_Standard,0,851.33,3.04,109,0.0,0.0,1417.01,234.81,2496,0
1532,28/11/2022, toyota,Camry Hybrid,South,Warranty_Replacement,LiIon_Premium,1,1672.88,0.81,129,54.58,0.05,2227.42,395.79,1594,0
1533,07-22-2022,Nisan,Altima Hybrid,East,Diagnostic,NiMH_Premium,1,30.55,1.52,107,49.75,0.1,268.01,25.17,1127,1
1534,2023-04-09, honda,Accord Hybrid,South,Install,LiIon_Premium,0,1624.89,3.31,108,0.0,0.0,2440.47,457.7,2128,1
1535,09/08/2024,lexus,RX 450h,North,Install,,0,1260.21,3.03,95,0.0,0.0,1993.01,445.33,2118,1
1536,2023-10-04,TOYOTA,Prius,South,Install,NiMH_Standard,1,737.01,2.79,116,45.8,0.05,1362.05,255.32,2606,0
1537,03-07-2024,HONDA,Insight,South,Install,LiIon_Premium,1,1657.38,1.31,100,39.8,0.15,2023.99,195.97,1481,0
1538,2022-06-13, toyota,Camry Hybrid,West,Install,NiMH_Premium,1,1235.14,1.44,109,52.3,0.1,1676.39,231.71,2778,1
1539,25/03/2022,Kia Motors,Niro Hybrid,South,Install,NiMH_Premium,0,1106.13,4.32,131,0.0,0.0,2072.62,400.83,1991,1
1540,27/04/2024,Hundai,Ioniq Hybrid,West,Diagnostic,NiMH_Standard,0,90.25,0.91,112,0.0,0.1,68.22,-123.64,1884,1
1541,08-27-2024,CHEVROLET ,Malibu Hybrid,South,Diagnostic,NiMH_Standard,1,34.37,1.68,100,19.31,0.0,259.09,37.13,2978,0
1542,22/04/2022,HONDA,CR-V Hybrid,East,Install,NiMH_Standard,0,1006.61,1.72,118,0.0,0.0,1538.95,329.67,2087,1
1543,06-06-2023, toyota,RAV4 Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1243.9,1.27,121,29.02,0.0,1786.9,360.66,1180,1
1544,2023-03-11,Hundai,Ioniq Hybrid,West,Install,LiIon_Standard,1,1306.68,3.54,115,53.41,0.0,1968.54,201.01,1507,1
1545,03-25-2024,Hnda,CR-V Hybrid,South,Install,NiMH_Standard,1,1034.98,2.92,87,55.9,0.05,1648.48,303.73,2188,1
1546,14/08/2022,Hundai,Ioniq Hybrid,North,Diagnostic,NiMH_Standard,0,70.12,1.47,96,0.0,0.05,151.31,-59.82,1460,1
1547,2023-06-15, kia,Niro Hybrid,North,Install,NiMH_Standard,1,825.86,2.99,91,34.06,0.1,1322.79,190.86,1329,0
1548,2024-07-19,LEXUS ,RX 450h,North,Install,NiMH_Premium,1,1364.71,2.83,132,53.95,0.05,2258.12,465.39,1593,0
1549,2023-05-25,CHEVROLET ,Malibu Hybrid,South,Diagnostic,LiIon_Premium,0,135.22,0.86,100,0.0,0.0,223.12,1.9,2020,0
1550,05-05-2024,Toyota ,Camry Hybrid,East,Install,NiMH_Premium,0,1116.79,2.04,108,0.0,0.05,1621.76,284.13,1185,0
1551,2023-11-13,ford ,Fusion Hybrid,West,Diagnostic,NiMH_Standard,0,76.59,1.9,130,0.0,0.1,322.89,-0.88,2041,1
1552,17/10/2023,lexus,RX 450h,East,Install,NiMH_Premium,0,1325.41,4.25,134,0.0,0.05,2290.76,395.34,2454,1
1553,12/10/2022,hyundai,Sonata Hybrid,South,Diagnostic,,1,77.66,0.68,95,48.49,0.0,218.16,27.36,1912,0
1554,2024-12-22,hyundai,Sonata Hybrid,South,Install,LiIon_Standard,1,1371.35,2.12,127,72.38,0.05,1994.37,281.81,2388,1
1555,01/10/2022,Chevrolet,Malibu Hybrid,,Install,LiIon_Standard,0,1393.65,2.72,121,0.0,0.05,1977.27,254.28,2279,0
1556,2024-10-16,honda,CR-V Hybrid,West,Install,LiIon_Premium,0,1632.52,3.27,115,0.0,0.0,2638.29,629.45,1992,0
1557,12-19-2024,Nisan,Rogue Hybrid,North,Diagnostic,LiIon_Standard,0,92.58,1.11,93,0.0,0.15,212.82,17.1,2948,1
1558,2023-07-14,Lexus  ,ES 300h,West,Install,LiIon_Premium,0,1699.26,3.4,119,0.0,0.0,2696.21,592.39,2223,0
1559,23/02/2024,nissan,Altima Hybrid,South,Diagnostic,NiMH_Standard,0,43.49,1.18,115,0.0,0.0,228.45,49.79,2610,1
1560,2024-03-18,lexus,ES 300h,West,Install,LiIon_Standard,1,1181.24,2.91,107,51.95,0.1,1807.68,263.3,2281,1
1561,17/03/2022,ford,Fusion Hybrid,West,Install,LiIon_Premium,1,1621.71,4.93,114,23.77,0.1,2418.99,211.43,2917,0
1562,31/05/2022,ford,Fusion Hybrid,East,Install,LiIon_Premium,1,1811.42,2.58,95,38.27,0.05,2493.86,399.09,1862,0
1563,18/03/2022,honda,CR-V Hybrid,North,Install,NiMH_Premium,1,1315.36,4.31,116,48.19,0.05,2251.61,387.87,1378,0
1564,03/02/2022,Nisan,Rogue Hybrid,East,Warranty_Replacement,LiIon_Standard,0,1389.99,3.01,92,0.0,0.2,1749.9,82.73,1363,1
1565,2024-07-04,Hyundai ,Sonata Hybrid,North,Install,NiMH_Standard,1,952.81,3.4,99,44.61,0.0,1881.78,547.43,2986,0
1566,12/07/2022,CHEVROLET ,Malibu Hybrid,East,Diagnostic,LiIon_Standard,0,92.38,0.5,109,0.0,0.0,194.17,47.29,2597,1
1567,2022-01-07,Nisan,Rogue Hybrid,,Install,NiMH_Premium,0,1233.31,3.02,93,0.0,0.05,1748.37,233.75,1610,1
1568,23/10/2024,hyundai,Ioniq Hybrid,East,Install,NiMH_Premium,0,1248.91,2.59,130,0.0,0.0,1886.08,300.69,1895,0
1569,2022-11-02,Nissan ,Rogue Hybrid,West,Install,LiIon_Standard,0,1357.04,3.02,129,0.0,0.05,2004.75,258.63,1068,0
1570,12/06/2024,Nisan,Altima Hybrid,North,Diagnostic,NiMH_Standard,0,37.87,0.67,108,0.0,0.2,50.0,-60.07,2906,0
1571,11-17-2024, toyota,Prius,South,Diagnostic,NiMH_Standard,0,56.29,1.58,113,0.0,0.0,50.0,-184.62,1872,0
1572,27/07/2023,FORD,Escape Hybrid,East,Install,NiMH_Standard,0,776.53,3.79,99,0.0,0.0,1385.37,233.83,1769,0
1573,2024-10-11,Kia Motors,Optima Hybrid,South,Install,LiIon_Standard,1,1432.86,3.94,95,41.45,0.0,2367.63,519.4,1492,1
1574,2024-11-26,LEXUS ,ES 300h,,Install,LiIon_Standard,0,1498.49,2.69,133,0.0,0.05,2210.71,353.89,1164,1
1575,2022-06-07,Hnda,Accord Hybrid,North,Install,LiIon_Standard,0,1039.71,2.15,105,0.0,0.1,1405.32,139.59,2524,0
1576,10/06/2022,ford,Fusion Hybrid,South,Install,NiMH_Standard,1,1087.78,3.28,132,42.56,0.2,1459.67,-103.8,1445,0
1577,2023-02-10,HYUNDAI,Sonata Hybrid,East,Install,LiIon_Standard,0,1310.41,4.4,88,0.0,0.1,1985.92,287.88,1173,0
1578,09-05-2023,lexus,ES 300h,East,Diagnostic,LiIon_Standard,0,110.38,1.23,90,0.0,0.2,227.68,6.18,2957,1
1579,10/05/2024,Toyota ,Prius,North,Warranty_Replacement,NiMH_Standard,1,960.78,2.32,108,45.1,0.0,1569.05,312.98,2096,1
1580,07-20-2022,Hundai,Sonata Hybrid,South,Warranty_Replacement,NiMH_Standard,0,1072.85,1.84,124,0.0,0.0,1449.37,148.91,1154,1
1581,07-31-2022, ford,Escape Hybrid,South,Diagnostic,NiMH_Premium,0,86.29,0.95,106,0.0,0.0,166.23,-20.58,1578,0
1582,2022-12-02,Hnda,Accord Hybrid,North,Install,NiMH_Premium,0,1036.39,3.53,126,0.0,0.1,1697.06,216.32,2107,1
1583,10-25-2022,Hyundai ,Sonata Hybrid,East,Diagnostic,NiMH_Standard,0,76.83,1.15,91,0.0,0.0,197.04,15.83,1413,1
1584,2024-10-26, chev,Volt,South,Install,NiMH_Standard,1,961.88,3.32,127,37.33,0.0,1791.87,370.66,2980,0
1585,2023-03-10,KIA,Optima Hybrid,South,Install,NiMH_Standard,0,874.08,3.41,107,0.0,0.0,1602.99,364.47,2751,0
1586,08/08/2024, ford,Escape Hybrid,West,Install,NiMH_Standard,1,978.93,3.28,99,36.65,0.0,1687.51,347.41,2771,0
1587,03/03/2022,Lexus  ,RX 450h,South,Install,NiMH_Standard,1,892.12,3.45,116,25.62,0.05,1613.92,296.41,2031,1
1588,22/04/2022,TOYOTA,RAV4 Hybrid,East,Warranty_Replacement,LiIon_Standard,1,1228.54,1.4,123,20.42,0.15,1453.0,31.48,2976,0
1589,2024-05-29,LEXUS ,ES 300h,North,Diagnostic,NiMH_Premium,0,47.42,0.74,131,0.0,0.0,61.41,-83.35,1650,0
1590,2022-10-01,toyota,RAV4 Hybrid,North,Install,NiMH_Premium,0,1152.98,2.97,89,0.0,0.05,1718.9,301.96,2110,0
1591,04-01-2022,KIA,Optima Hybrid,North,Install,LiIon_Standard,1,1324.55,2.99,120,36.36,0.0,2203.5,484.37,2492,0
1592,13/10/2023,FORD,Fusion Hybrid,East,Diagnostic,NiMH_Premium,1,21.22,0.94,100,67.16,0.0,242.01,59.74,2010,1
1593,11/06/2022,Chevrolet,Malibu Hybrid,West,Install,NiMH_Standard,0,806.39,3.19,110,0.0,0.0,1457.53,299.93,2706,0
1594,2022-03-09,TOYOTA,Camry Hybrid,North,Diagnostic,NiMH_Standard,0,20.1,1.65,108,0.0,0.05,183.06,-15.68,1207,0
1595,2023-03-21,kia,Optima Hybrid,North,Warranty_Replacement,NiMH_Standard,1,825.95,2.83,123,33.63,0.05,1450.33,242.5,1884,1
1596,2023-08-26,Hnda,CR-V Hybrid,South,Install,NiMH_Premium,0,1343.68,4.13,104,0.0,0.05,2134.48,361.3,2659,1
1597,01/08/2023,kia,Optima Hybrid,East,Install,NiMH_Premium,0,1057.67,1.95,98,0.0,0.1,1436.29,187.7,1364,0
1598,10-03-2023,kia,,East,Install,NiMH_Premium,1,1284.38,2.07,109,52.24,0.0,2161.33,599.12,1770,0
1599,26/01/2022,Lexus  ,ES 300h,East,Install,NiMH_Premium,0,1541.86,2.77,118,0.0,0.1,2035.78,167.27,2988,0
1600,15/11/2022, kia,Niro Hybrid,West,Install,LiIon_Premium,0,1874.42,3.06,127,0.0,0.1,2778.8,515.22,2227,0
1601,01-12-2023,ford,Fusion Hybrid,North,Install,NiMH_Standard,1,916.02,2.81,85,53.83,0.0,1410.25,201.61,1717,1
1602,2022-11-17,Kia Motors,Optima Hybrid,East,Install,NiMH_Premium,1,1303.01,2.56,113,23.69,0.0,2050.54,434.79,1726,1
1603,2023-09-05,Lexus  ,RX 450h,East,Install,NiMH_Premium,0,1035.64,2.76,88,0.0,0.0,1502.17,223.96,1411,0
1604,09-08-2022,ford ,Fusion Hybrid,South,Install,LiIon_Standard,1,1111.19,3.39,115,37.22,0.0,1946.84,408.97,2469,0
1605,11-24-2023,toyota,Prius,West,Diagnostic,LiIon_Standard,0,80.86,0.54,116,0.0,0.0,235.81,92.86,1206,0
1606,21/10/2024,Nissan ,Altima Hybrid,North,Install,LiIon_Standard,0,1347.83,4.87,127,0.0,0.0,2461.25,494.34,1416,1
1607,2023-12-25,honda,,East,Diagnostic,NiMH_Standard,1,112.83,1.21,94,37.43,0.15,313.05,49.01,1247,0
1608,2023-03-02,Hundai,Sonata Hybrid,East,Install,NiMH_Premium,0,1131.75,3.84,124,0.0,0.15,1679.68,71.69,2507,0
1609,2023-04-22,Hnda,CR-V Hybrid,West,Install,LiIon_Standard,0,1323.21,2.54,119,0.0,0.05,1773.89,148.9,2886,0
1610,10-03-2023,Hnda,Accord Hybrid,,Install,NiMH_Premium,1,1219.09,3.46,118,29.03,0.1,1908.51,252.17,1174,1
1611,03-03-2024,lexus,RX 450h,South,Diagnostic,LiIon_Premium,0,76.06,1.25,116,0.0,0.2,196.5,-24.57,2893,1
1612,11-27-2022, honda,CR-V Hybrid,West,Install,NiMH_Premium,0,1191.3,3.69,112,0.0,0.0,1966.72,362.65,2832,0
1613,12/02/2022,kia,Niro Hybrid,,Install,NiMH_Premium,1,1097.44,2.84,88,12.38,0.05,1583.59,223.77,2015,1
1614,09/02/2024, kia,Optima Hybrid,South,Install,NiMH_Premium,0,1233.56,4.24,125,0.0,0.1,2013.46,249.74,1074,1
1615,12-26-2023,toyota,Prius,East,Warranty_Replacement,NiMH_Premium,1,1223.41,0.96,104,50.3,0.15,1403.51,30.43,2384,0
1616,22/04/2022,HONDA,CR-V Hybrid,North,Install,LiIon_Standard,0,1247.2,3.76,90,0.0,0.1,1810.77,225.21,2049,1
1617,20/03/2022,LEXUS ,RX 450h,East,Install,NiMH_Standard,0,979.89,3.09,115,0.0,0.0,1764.86,429.04,2665,1
1618,2023-12-06,Hundai,Ioniq Hybrid,West,Diagnostic,NiMH_Premium,1,110.83,0.69,132,60.74,0.1,408.46,145.7,1589,0
