job_id,job_date,vehicle_brand,vehicle_model,region,job_type,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,is_repeat_customer
1399,2024-01-04 06:23:01,Toyota,Prius,North,Install,NiMH_Standard,0,852.59,3.54,107,0.0,0.15,1384.76,153.57,1221,0
1400,2024-03-04 17:51:45,Ford,Escape Hybrid,North,Diagnostic,NiMH_Standard,1,52.36,1.26,113,68.02,0.0,384.38,122.05,2529,0
1401,2022-07-18 12:15:53,Lexus,ES 300h,North,Install,NiMH_Standard,0,790.82,3.48,97,0.0,0.0,1320.88,192.24,2945,0
1402,2022-01-13 04:44:47,Honda,Insight,West,Install,LiIon_Premium,0,1699.93,2.46,126,0.0,0.05,2372.44,362.63,1475,0
1403,2023-09-07 15:20:40,Ford,Escape Hybrid,East,Install,LiIon_Standard,0,1302.48,1.31,113,0.0,0.0,1638.08,187.23,1924,1
1404,2023-09-28 23:02:03,Ford,Fusion Hybrid,South,Install,NiMH_Standard,1,707.72,2.51,95,67.34,0.1,1148.55,134.6,1207,0
1405,2024-12-09 20:13:21,Honda,Insight,South,Install,LiIon_Premium,0,1975.22,3.6,109,0.0,0.05,2856.71,489.31,2434,1
1406,2024-04-13 15:55:12,Honda,Insight,East,Diagnostic,NiMH_Standard,1,72.21,1.24,126,13.31,0.0,391.64,149.85,1285,0
1407,2023-08-26 14:08:27,Ford,Escape Hybrid,West,Warranty_Replacement,NiMH_Premium,0,1207.87,1.9,106,0.0,0.0,1619.23,209.51,1850,0
1408,2023-10-11 01:26:06,Lexus,ES 300h,West,Install,LiIon_Standard,1,1224.85,2.32,120,49.6,0.1,1668.85,115.79,2301,0
1409,2023-12-08 21:14:04,Toyota,Prius,South,Install,NiMH_Premium,0,1167.96,1.44,134,0.0,0.0,1711.9,351.6,2682,0
1410,2023-05-10 15:33:04,Ford,Escape Hybrid,West,Install,NiMH_Standard,1,857.05,4.14,101,40.27,0.0,1514.85,199.39,1639,0
1411,2024-01-12 22:41:00,Toyota,Prius,South,Install,NiMH_Premium,0,1199.65,2.83,134,0.0,0.0,1987.98,408.62,2817,0
1412,2022-08-03 00:16:19,Hyundai,Sonata Hybrid,South,Diagnostic,NiMH_Premium,0,79.56,0.99,105,0.0,0.1,226.04,43.03,1048,0
1413,2024-06-28 06:36:21,Ford,Fusion Hybrid,West,Install,LiIon_Standard,0,1396.58,2.46,113,0.0,0.0,1991.08,316.21,1333,1
1414,2024-08-01 12:53:42,Lexus,ES 300h,South,Warranty_Replacement,NiMH_Premium,1,1227.27,2.88,123,58.28,0.0,2060.06,420.5,1237,0
1415,2023-04-22 07:17:31,Hyundai,Sonata Hybrid,South,Install,NiMH_Premium,0,1284.51,3.71,88,0.0,0.1,1724.6,114.04,2494,1
1416,2023-05-16 01:23:14,Lexus,RX 450h,South,Install,NiMH_Standard,0,898.82,2.23,120,0.0,0.0,1567.49,401.53,1723,1
1417,2023-06-29 18:33:36,Kia,Niro Hybrid,South,Install,NiMH_Premium,1,1227.75,3.93,113,55.67,0.1,1958.53,230.84,1041,0
1418,2024-06-14 00:29:52,Chevrolet,Volt,South,Install,NiMH_Standard,0,871.04,2.88,117,0.0,0.0,1459.38,250.91,2576,0
1419,2022-07-12 16:32:40,Lexus,RX 450h,East,Diagnostic,LiIon_Premium,0,110.09,0.89,132,0.0,0.1,136.77,-91.43,1553,1
1420,2023-01-09 23:12:59,Chevrolet,Volt,South,Diagnostic,LiIon_Standard,0,89.68,1.05,109,0.0,0.0,256.06,51.58,2364,1
1421,2023-11-05 01:47:14,Nissan,Rogue Hybrid,North,Install,NiMH_Premium,0,1181.03,2.37,131,0.0,0.0,1973.56,481.62,2104,0
1422,2024-01-30 06:53:39,Nissan,Rogue Hybrid,West,Install,LiIon_Standard,0,1277.45,1.94,113,0.0,0.0,1809.58,312.54,1223,1
1423,2022-11-20 20:31:13,Hyundai,Ioniq Hybrid,South,Diagnostic,NiMH_Standard,1,76.72,1.59,95,51.89,0.15,231.42,-48.06,2206,0
1424,2022-05-09 07:25:25,Kia,Niro Hybrid,West,Diagnostic,NiMH_Standard,0,80.91,1.09,117,0.0,0.1,152.16,-56.24,2722,0
1425,2023-07-10 20:22:42,Ford,Escape Hybrid,North,Install,NiMH_Premium,0,1193.24,3.49,94,0.0,0.0,2026.5,504.85,1730,0
1426,2023-12-01 05:13:00,Lexus,ES 300h,East,Install,NiMH_Premium,1,1132.94,3.23,129,62.38,0.0,1862.25,250.3,2666,1
1427,2024-04-19 09:07:22,Kia,Optima Hybrid,South,Install,LiIon_Standard,0,1391.79,3.44,92,0.0,0.0,2238.05,529.89,1540,0
1428,2022-01-04 06:02:45,Nissan,Altima Hybrid,West,Install,LiIon_Premium,0,1799.37,1.36,109,0.0,0.0,2404.77,456.81,1565,0
1429,2022-01-20 05:44:13,Ford,Escape Hybrid,North,Install,NiMH_Premium,1,1414.06,2.31,125,55.73,0.0,2191.92,433.8,1343,0
1430,2023-02-28 05:15:28,Lexus,ES 300h,West,Install,NiMH_Premium,0,1127.56,3.46,85,0.0,0.15,1486.95,65.67,1423,0
1431,2023-09-10 11:42:00,Chevrolet,Volt,South,Install,LiIon_Standard,0,1379.97,1.98,109,0.0,0.0,2013.93,418.12,1479,0
1432,2022-01-04 21:43:22,Honda,Accord Hybrid,East,Install,NiMH_Standard,1,670.9,3.3,110,32.47,0.15,1083.22,17.01,2299,0
1433,2022-07-09 22:08:06,Honda,Insight,South,Install,NiMH_Standard,1,999.49,1.89,101,21.14,0.0,1598.74,387.49,1260,1
1434,2023-04-04 16:53:25,Hyundai,Sonata Hybrid,North,Warranty_Replacement,LiIon_Premium,1,1525.21,2.01,118,39.94,0.1,2106.95,304.44,2089,1
1435,2024-02-18 01:06:17,Ford,Fusion Hybrid,South,Install,LiIon_Standard,1,1181.88,4.29,101,42.34,0.0,1992.96,335.65,1522,0
1436,2022-02-08 00:15:53,Toyota,RAV4 Hybrid,North,Install,LiIon_Premium,0,1739.87,3.62,103,0.0,0.0,2694.26,581.57,1293,0
1437,2024-08-30 17:36:29,Chevrolet,Volt,South,Install,NiMH_Standard,0,825.42,1.52,98,0.0,0.1,1070.44,96.12,2642,0
1438,2022-07-05 13:28:52,Kia,Niro Hybrid,East,Install,NiMH_Standard,1,809.0,3.68,116,29.1,0.0,1585.17,320.34,2079,1
1439,2023-04-28 12:00:18,Ford,Escape Hybrid,South,Diagnostic,NiMH_Premium,1,65.46,2.11,129,48.58,0.15,464.97,78.6,1575,0
1440,2024-12-16 08:37:13,Nissan,Rogue Hybrid,North,Install,LiIon_Premium,1,1787.56,5.24,93,41.19,0.1,2556.79,240.95,2277,1
1441,2023-12-27 14:46:40,Lexus,ES 300h,North,Install,NiMH_Standard,0,788.05,3.38,105,0.0,0.2,1202.26,59.3,2815,0
1442,2024-12-29 09:10:41,Hyundai,Ioniq Hybrid,North,Warranty_Replacement,NiMH_Standard,1,893.5,1.04,96,21.16,0.1,1174.75,159.78,1565,0
1443,2022-01-22 12:46:33,Nissan,Rogue Hybrid,North,Diagnostic,NiMH_Standard,0,68.64,1.42,97,0.0,0.0,211.21,5.09,1490,0
1444,2022-03-24 21:21:02,Chevrolet,Volt,East,Diagnostic,LiIon_Standard,0,104.6,2.0,133,0.0,0.0,436.76,66.43,2365,1
1445,2023-11-01 23:35:53,Honda,Accord Hybrid,North,Install,LiIon_Standard,0,1401.75,2.85,120,0.0,0.1,1979.65,235.86,1983,0
1446,2022-12-23 21:57:05,Toyota,RAV4 Hybrid,West,Install,LiIon_Standard,0,1079.77,3.83,132,0.0,0.0,1889.73,303.81,2347,0
1447,2024-04-30 19:44:33,Nissan,Altima Hybrid,North,Diagnostic,NiMH_Standard,1,111.35,0.78,116,47.57,0.05,214.54,-34.89,1335,0
1448,2022-05-17 03:58:49,Nissan,Altima Hybrid,North,Install,LiIon_Standard,0,1226.71,3.3,118,0.0,0.0,1936.2,320.34,2865,1
1449,2024-09-08 17:26:46,Kia,Optima Hybrid,West,Diagnostic,NiMH_Premium,1,87.09,0.5,120,30.2,0.1,155.6,-21.69,1034,0
1450,2023-06-11 10:22:48,Toyota,Prius,North,Diagnostic,NiMH_Standard,0,51.83,0.72,117,0.0,0.0,257.9,121.27,1547,1
1451,2023-07-23 15:20:13,Ford,Fusion Hybrid,South,Install,NiMH_Standard,0,944.54,3.0,126,0.0,0.0,1698.88,376.96,2251,1
1452,2023-09-18 08:46:26,Toyota,Prius,West,Install,NiMH_Premium,0,1506.16,2.71,101,0.0,0.2,1688.12,-91.69,2040,0
1453,2022-02-08 15:15:48,Toyota,RAV4 Hybrid,West,Install,NiMH_Standard,0,915.26,1.96,90,0.0,0.1,1208.38,116.77,1675,0
1454,2022-12-06 21:34:50,Honda,CR-V Hybrid,East,Install,LiIon_Premium,1,1644.82,2.6,109,39.52,0.0,2478.4,510.63,2953,0
1455,2024-02-16 18:55:19,Hyundai,Sonata Hybrid,North,Diagnostic,NiMH_Premium,0,73.04,1.36,85,0.0,0.0,267.48,78.43,1690,1
1456,2024-11-18 02:32:26,Toyota,RAV4 Hybrid,East,Diagnostic,NiMH_Premium,0,35.93,1.16,87,0.0,0.1,88.36,-48.22,2356,1
1457,2024-12-14 03:21:13,Nissan,Rogue Hybrid,West,Install,LiIon_Standard,0,1473.88,3.05,87,0.0,0.0,2074.9,335.78,1815,1
1458,2023-08-10 14:14:57,Chevrolet,Volt,West,Diagnostic,LiIon_Standard,0,89.39,1.57,88,0.0,0.05,233.13,5.94,1880,0
1459,2022-10-10 13:37:54,Ford,Fusion Hybrid,North,Install,NiMH_Standard,0,774.13,2.73,120,0.0,0.1,1279.81,178.62,2555,1
1460,2023-06-07 22:35:20,Hyundai,Ioniq Hybrid,South,Diagnostic,LiIon_Standard,1,49.51,1.88,114,49.02,0.0,362.87,50.07,1708,0
1461,2023-05-23 11:52:30,Lexus,ES 300h,South,Install,NiMH_Standard,0,901.83,2.21,131,0.0,0.0,1418.17,227.02,1799,1
1462,2023-03-11 23:29:16,Ford,Escape Hybrid,North,Diagnostic,NiMH_Premium,0,107.96,2.16,99,0.0,0.0,494.79,172.59,2563,0
1463,2023-01-31 14:17:28,Toyota,Camry Hybrid,East,Diagnostic,LiIon_Standard,1,45.47,1.76,101,66.52,0.0,310.43,21.03,1172,0
1464,2024-08-08 19:45:56,Toyota,Camry Hybrid,North,Install,NiMH_Premium,1,1333.61,2.72,109,67.57,0.05,2030.07,332.94,1864,1
1465,2023-03-04 13:29:08,Lexus,RX 450h,South,Install,NiMH_Premium,0,1189.0,2.77,124,0.0,0.0,1862.42,330.12,1557,0
1466,2022-02-02 00:54:58,Toyota,RAV4 Hybrid,North,Diagnostic,NiMH_Standard,1,52.09,1.3,131,61.51,0.2,321.04,36.7,1964,1
1467,2024-02-29 22:23:30,Kia,Optima Hybrid,South,Install,NiMH_Premium,1,1143.88,3.48,121,17.61,0.1,1821.42,238.98,2152,0
1468,2023-12-30 06:06:50,Chevrolet,Malibu Hybrid,North,Diagnostic,NiMH_Standard,0,132.46,1.75,110,0.0,0.0,382.3,57.64,1858,1
1469,2023-02-19 08:28:02,Lexus,ES 300h,South,Warranty_Replacement,LiIon_Premium,0,1533.41,1.06,133,0.0,0.05,1901.07,226.46,2986,0
1470,2023-11-21 20:12:07,Toyota,Camry Hybrid,North,Diagnostic,NiMH_Premium,1,58.04,1.42,94,81.23,0.0,387.42,114.79,2825,0
1471,2024-10-27 11:41:26,Nissan,Altima Hybrid,West,Install,LiIon_Premium,1,1814.31,1.31,108,40.3,0.0,2555.24,559.49,1286,0
1472,2024-10-09 05:45:21,Kia,Optima Hybrid,North,Install,NiMH_Premium,1,1225.97,2.86,97,56.17,0.05,1928.91,369.52,2286,1
1473,2024-05-14 16:13:26,Chevrolet,Malibu Hybrid,South,Warranty_Replacement,LiIon_Standard,0,1205.05,3.02,93,0.0,0.0,1860.09,374.39,1646,1
1474,2023-10-01 18:14:26,Honda,Accord Hybrid,North,Install,NiMH_Standard,1,1015.78,1.87,104,50.34,0.0,1569.23,309.05,2430,0
1475,2022-01-31 06:33:49,Nissan,Altima Hybrid,North,Install,NiMH_Standard,0,1021.48,1.72,123,0.0,0.0,1526.82,293.71,1971,0
1476,2023-07-15 20:53:13,Ford,Escape Hybrid,North,Install,NiMH_Standard,1,939.77,3.18,100,27.0,0.0,1787.86,503.43,2907,0
1477,2024-06-15 07:27:52,Chevrolet,Volt,North,Diagnostic,NiMH_Standard,1,61.63,1.89,125,10.0,0.1,266.2,-42.14,2889,1
1478,2024-07-14 03:51:20,Chevrolet,Volt,North,Install,LiIon_Premium,0,1645.0,3.26,115,0.0,0.2,1944.02,-75.92,1113,1
1479,2024-12-16 05:21:49,Honda,CR-V Hybrid,South,Install,LiIon_Standard,0,1334.16,1.48,120,0.0,0.1,1673.36,162.04,1216,1
1480,2023-07-20 13:27:18,Chevrolet,Malibu Hybrid,East,Install,LiIon_Standard,0,1142.57,1.65,97,0.0,0.2,1268.84,-34.12,1045,0
1481,2022-05-01 03:00:14,Honda,CR-V Hybrid,North,Diagnostic,NiMH_Premium,1,119.83,1.25,128,51.57,0.05,441.91,110.66,2587,0
1482,2023-06-29 00:21:40,Toyota,Prius,South,Install,NiMH_Premium,0,1404.03,2.06,95,0.0,0.0,1890.77,291.37,1457,0
1483,2022-12-15 23:48:15,Ford,Escape Hybrid,East,Diagnostic,LiIon_Standard,1,72.92,1.27,103,56.52,0.15,205.01,-55.07,2445,1
1484,2024-07-03 21:38:49,Toyota,RAV4 Hybrid,North,Diagnostic,LiIon_Standard,0,90.68,1.3,124,0.0,0.0,292.04,40.41,1664,0
1485,2024-04-30 23:11:58,Chevrolet,Volt,South,Warranty_Replacement,NiMH_Premium,0,1342.3,1.66,119,0.0,0.0,2025.84,486.34,1612,0
1486,2023-04-11 03:21:26,Lexus,RX 450h,North,Diagnostic,LiIon_Standard,0,138.67,2.11,99,0.0,0.15,373.22,25.92,2208,1
1487,2023-03-02 02:59:55,Honda,Accord Hybrid,North,Install,NiMH_Standard,1,1086.84,3.47,98,40.22,0.1,1767.34,299.99,2547,0
1488,2022-06-24 14:40:13,Toyota,Prius,South,Diagnostic,LiIon_Premium,0,27.93,1.81,106,0.0,0.15,228.6,9.26,2132,0
1489,2022-02-17 06:24:09,Toyota,Camry Hybrid,West,Install,NiMH_Standard,0,862.13,3.74,107,0.0,0.0,1561.13,299.19,2149,0
1490,2022-12-09 14:58:52,Hyundai,Ioniq Hybrid,West,Warranty_Replacement,NiMH_Premium,0,1260.08,1.89,87,0.0,0.1,1664.66,239.72,2473,1
1491,2022-09-21 21:56:19,Ford,Escape Hybrid,West,Install,LiIon_Premium,1,1640.69,2.84,97,58.98,0.0,2360.11,384.52,1342,1
1492,2022-10-18 09:31:08,Chevrolet,Volt,South,Diagnostic,NiMH_Standard,1,133.48,1.05,92,58.36,0.0,180.62,-107.94,2184,0
1493,2024-12-29 07:52:43,Toyota,Prius,North,Diagnostic,NiMH_Standard,0,128.88,1.54,92,0.0,0.15,319.41,48.8,1571,0
1494,2024-01-16 18:13:52,Ford,Fusion Hybrid,South,Install,NiMH_Premium,0,1102.09,2.48,102,0.0,0.0,1710.62,355.6,1309,0
1495,2023-08-27 18:32:49,Chevrolet,Volt,North,Diagnostic,NiMH_Premium,0,75.13,2.06,86,0.0,0.1,319.39,66.88,1656,1
1496,2022-07-15 20:47:29,Chevrolet,Malibu Hybrid,North,Install,LiIon_Premium,0,1610.05,2.4,118,0.0,0.15,1954.03,60.39,1384,0
1497,2024-07-10 01:18:05,Hyundai,Ioniq Hybrid,North,Install,LiIon_Standard,1,1276.58,3.17,118,49.96,0.15,1894.45,193.66,1646,0
1498,2023-12-08 00:37:10,Lexus,ES 300h,South,Install,NiMH_Premium,0,1172.95,2.82,96,0.0,0.0,1857.82,414.47,1047,0
1499,2023-07-18 17:18:58,Chevrolet,Volt,South,Install,LiIon_Premium,0,1814.51,2.64,128,0.0,0.0,2687.95,535.6,2492,1
1500,2023-05-26 05:36:40,Lexus,ES 300h,North,Install,LiIon_Standard,1,1193.38,4.74,114,18.69,0.15,1875.81,123.61,1696,0
1501,2023-08-29 01:28:39,Hyundai,Ioniq Hybrid,East,Warranty_Replacement,LiIon_Premium,0,1385.99,1.69,100,0.0,0.05,1873.23,317.98,2320,0
1502,2024-07-08 10:17:21,Ford,Escape Hybrid,South,Install,NiMH_Standard,0,707.45,2.76,94,0.0,0.05,1082.65,116.11,2498,0
1503,2024-02-28 12:55:52,Honda,Accord Hybrid,West,Install,NiMH_Premium,0,1076.6,2.47,106,0.0,0.0,1642.06,303.77,2639,1
1504,2023-06-16 01:46:01,Ford,Fusion Hybrid,North,Diagnostic,NiMH_Standard,0,60.33,1.22,133,0.0,0.0,271.41,48.76,1155,1
1505,2024-01-02 01:08:53,Hyundai,Sonata Hybrid,South,Diagnostic,NiMH_Standard,1,85.62,1.15,85,56.59,0.2,183.91,-56.0,2021,1
1506,2024-10-15 03:14:50,Honda,Insight,North,Install,LiIon_Standard,0,1170.42,2.1,86,0.0,0.05,1493.14,141.72,1833,0
1507,2022-12-24 05:37:28,Nissan,Altima Hybrid,South,Warranty_Replacement,NiMH_Standard,0,754.67,1.7,105,0.0,0.1,1071.39,137.92,1701,0
1508,2024-09-13 00:19:43,Chevrolet,Volt,North,Install,NiMH_Premium,0,1088.47,3.49,130,0.0,0.0,1994.22,452.35,2613,0
1509,2023-10-27 10:28:39,Lexus,RX 450h,North,Install,LiIon_Standard,1,1166.12,3.82,99,55.6,0.0,2085.56,485.5,1135,1
1510,2022-07-22 21:21:27,Kia,Niro Hybrid,East,Install,NiMH_Standard,0,833.46,3.02,122,0.0,0.05,1467.6,265.79,1620,1
1511,2024-11-24 19:31:30,Ford,Fusion Hybrid,North,Diagnostic,NiMH_Premium,0,62.08,1.23,113,0.0,0.15,243.59,42.58,2588,0
1512,2024-01-22 08:27:06,Honda,Insight,North,Install,LiIon_Standard,0,1382.69,2.71,94,0.0,0.0,2125.93,488.39,1789,0
1513,2023-02-27 14:22:01,Kia,Optima Hybrid,West,Install,LiIon_Premium,0,1581.26,2.6,130,0.0,0.0,2405.13,486.12,1149,0
1514,2022-08-24 00:20:18,Ford,Fusion Hybrid,North,Diagnostic,NiMH_Standard,0,69.27,0.74,93,0.0,0.05,50.0,-88.11,1346,1
1515,2024-09-29 18:50:05,Honda,Accord Hybrid,East,Install,LiIon_Premium,0,1634.6,1.75,110,0.0,0.0,2377.3,549.69,1602,0
1516,2024-06-20 12:26:13,Nissan,Altima Hybrid,South,Install,LiIon_Standard,1,1397.07,2.44,118,55.58,0.0,2103.96,363.62,1496,0
1517,2022-02-18 17:56:55,Chevrolet,Malibu Hybrid,North,Diagnostic,LiIon_Standard,0,75.37,1.65,118,0.0,0.05,196.53,-73.78,2337,0
1518,2023-11-28 02:48:16,Toyota,Prius,South,Diagnostic,NiMH_Premium,1,111.52,0.99,127,44.44,0.0,221.28,-60.13,1342,0
1519,2022-05-06 12:09:57,Chevrolet,Malibu Hybrid,North,Install,LiIon_Standard,0,1161.72,2.72,120,0.0,0.05,1956.42,467.92,2528,0
1520,2022-11-19 01:24:46,Chevrolet,Volt,East,Install,LiIon_Standard,0,1294.08,2.71,117,0.0,0.0,2048.83,437.96,1623,1
1521,2023-09-14 23:30:39,Lexus,RX 450h,North,Warranty_Replacement,NiMH_Standard,0,830.89,2.87,92,0.0,0.1,1156.94,61.89,1137,1
1522,2022-09-30 18:58:08,Kia,Niro Hybrid,North,Install,LiIon_Premium,0,1552.87,2.26,100,0.0,0.1,1951.72,173.12,1022,0
1523,2023-07-16 04:16:14,Honda,CR-V Hybrid,South,Install,LiIon_Premium,1,1691.9,3.22,102,24.88,0.1,2301.01,255.62,2215,0
1524,2023-04-16 09:18:02,Honda,Accord Hybrid,West,Install,NiMH_Premium,1,1407.95,2.95,103,10.0,0.1,1975.53,254.22,2469,1
1525,2023-09-29 17:48:20,Hyundai,Ioniq Hybrid,East,Install,LiIon_Standard,1,1197.65,3.05,90,38.76,0.05,1815.9,304.6,1274,1
1526,2024-05-26 18:59:58,Toyota,Prius,West,Warranty_Replacement,NiMH_Premium,0,1184.71,2.17,89,0.0,0.0,1648.12,270.19,1618,1
1527,2022-06-19 22:12:23,Ford,Fusion Hybrid,East,Install,LiIon_Standard,1,1142.53,3.05,107,39.34,0.0,1910.07,402.31,2514,1
1528,2024-05-21 19:07:37,Honda,CR-V Hybrid,East,Install,LiIon_Standard,0,1124.89,3.63,121,0.0,0.0,1906.93,342.27,2735,1
1529,2022-09-01 11:48:57,Toyota,RAV4 Hybrid,South,Install,NiMH_Standard,0,805.53,2.98,129,0.0,0.1,1413.58,224.07,2459,1
1530,2022-02-06 13:07:37,Nissan,Altima Hybrid,West,Install,NiMH_Standard,0,846.0,4.4,132,0.0,0.0,1787.26,361.06,2235,0
1531,2023-05-04 19:57:02,Toyota,Camry Hybrid,South,Install,NiMH_Standard,0,851.33,3.04,109,0.0,0.0,1417.01,234.81,2496,0
1532,2022-11-28 00:06:28,Toyota,Camry Hybrid,South,Warranty_Replacement,LiIon_Premium,1,1672.88,0.81,129,54.58,0.05,2227.42,395.79,1594,0
1533,2022-07-22 01:23:57,Nissan,Altima Hybrid,East,Diagnostic,NiMH_Premium,1,30.55,1.52,107,49.75,0.1,268.01,25.17,1127,1
1534,2023-04-09 00:31:23,Honda,Accord Hybrid,South,Install,LiIon_Premium,0,1624.89,3.31,108,0.0,0.0,2440.47,457.7,2128,1
1535,2024-08-09 09:33:46,Lexus,RX 450h,North,Install,NiMH_Premium,0,1260.21,3.03,95,0.0,0.0,1993.01,445.33,2118,1
1536,2023-10-04 05:05:43,Toyota,Prius,South,Install,NiMH_Standard,1,737.01,2.79,116,45.8,0.05,1362.05,255.32,2606,0
1537,2024-03-07 23:32:45,Honda,Insight,South,Install,LiIon_Premium,1,1657.38,1.31,100,39.8,0.15,2023.99,195.97,1481,0
1538,2022-06-13 17:34:11,Toyota,Camry Hybrid,West,Install,NiMH_Premium,1,1235.14,1.44,109,52.3,0.1,1676.39,231.71,2778,1
1539,2022-03-25 00:46:49,Kia,Niro Hybrid,South,Install,NiMH_Premium,0,1106.13,4.32,131,0.0,0.0,2072.62,400.83,1991,1
1540,2024-04-27 23:49:05,Hyundai,Ioniq Hybrid,West,Diagnostic,NiMH_Standard,0,90.25,0.91,112,0.0,0.1,68.22,-123.64,1884,1
1541,2024-08-27 17:29:22,Chevrolet,Malibu Hybrid,South,Diagnostic,NiMH_Standard,1,34.37,1.68,100,19.31,0.0,259.09,37.13,2978,0
1542,2022-04-22 09:53:54,Honda,CR-V Hybrid,East,Install,NiMH_Standard,0,1006.61,1.72,118,0.0,0.0,1538.95,329.67,2087,1
1543,2023-06-06 19:40:07,Toyota,RAV4 Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1243.9,1.27,121,29.02,0.0,1786.9,360.66,1180,1
1544,2023-03-11 04:13:25,Hyundai,Ioniq Hybrid,West,Install,LiIon_Standard,1,1306.68,3.54,115,53.41,0.0,1968.54,201.01,1507,1
1545,2024-03-25 20:05:02,Honda,CR-V Hybrid,South,Install,NiMH_Standard,1,1034.98,2.92,87,55.9,0.05,1648.48,303.73,2188,1
1546,2022-08-14 00:38:31,Hyundai,Ioniq Hybrid,North,Diagnostic,NiMH_Standard,0,70.12,1.47,96,0.0,0.05,151.31,-59.82,1460,1
1547,2023-06-15 19:58:44,Kia,Niro Hybrid,North,Install,NiMH_Standard,1,825.86,2.99,91,34.06,0.1,1322.79,190.86,1329,0
1548,2024-07-19 13:04:37,Lexus,RX 450h,North,Install,NiMH_Premium,1,1364.71,2.83,132,53.95,0.05,2258.12,465.39,1593,0
1549,2023-05-25 03:44:31,Chevrolet,Malibu Hybrid,South,Diagnostic,LiIon_Premium,0,135.22,0.86,100,0.0,0.0,223.12,1.9,2020,0
1550,2024-05-05 11:59:20,Toyota,Camry Hybrid,East,Install,NiMH_Premium,0,1116.79,2.04,108,0.0,0.05,1621.76,284.13,1185,0
1551,2023-11-13 00:12:10,Ford,Fusion Hybrid,West,Diagnostic,NiMH_Standard,0,76.59,1.9,130,0.0,0.1,322.89,-0.88,2041,1
1552,2023-10-17 03:41:59,Lexus,RX 450h,East,Install,NiMH_Premium,0,1325.41,4.25,134,0.0,0.05,2290.76,395.34,2454,1
1553,2022-10-12 00:05:57,Hyundai,Sonata Hybrid,South,Diagnostic,LiIon_Premium,1,77.66,0.68,95,48.49,0.0,218.16,27.36,1912,0
1554,2024-12-22 18:35:01,Hyundai,Sonata Hybrid,South,Install,LiIon_Standard,1,1371.35,2.12,127,72.38,0.05,1994.37,281.81,2388,1
1555,2022-10-01 12:47:56,Chevrolet,Malibu Hybrid,West,Install,LiIon_Standard,0,1393.65,2.72,121,0.0,0.05,1977.27,254.28,2279,0
1556,2024-10-16 10:25:47,Honda,CR-V Hybrid,West,Install,LiIon_Premium,0,1632.52,3.27,115,0.0,0.0,2638.29,629.45,1992,0
1557,2024-12-19 08:13:09,Nissan,Rogue Hybrid,North,Diagnostic,LiIon_Standard,0,92.58,1.11,93,0.0,0.15,212.82,17.1,2948,1
1558,2023-07-14 23:15:03,Lexus,ES 300h,West,Install,LiIon_Premium,0,1699.26,3.4,119,0.0,0.0,2696.21,592.39,2223,0
1559,2024-02-23 00:34:04,Nissan,Altima Hybrid,South,Diagnostic,NiMH_Standard,0,43.49,1.18,115,0.0,0.0,228.45,49.79,2610,1
1560,2024-03-18 20:11:55,Lexus,ES 300h,West,Install,LiIon_Standard,1,1181.24,2.91,107,51.95,0.1,1807.68,263.3,2281,1
1561,2022-03-17 00:26:48,Ford,Fusion Hybrid,West,Install,LiIon_Premium,1,1621.71,4.93,114,23.77,0.1,2418.99,211.43,2917,0
1562,2022-05-31 04:09:30,Ford,Fusion Hybrid,East,Install,LiIon_Premium,1,1811.42,2.58,95,38.27,0.05,2493.86,399.09,1862,0
1563,2022-03-18 05:34:32,Honda,CR-V Hybrid,North,Install,NiMH_Premium,1,1315.36,4.31,116,48.19,0.05,2251.61,387.87,1378,0
1564,2022-02-03 02:18:19,Nissan,Rogue Hybrid,East,Warranty_Replacement,LiIon_Standard,0,1389.99,3.01,92,0.0,0.2,1749.9,82.73,1363,1
1565,2024-07-04 09:28:48,Hyundai,Sonata Hybrid,North,Install,NiMH_Standard,1,952.81,3.4,99,44.61,0.0,1881.78,547.43,2986,0
1566,2022-07-12 01:50:26,Chevrolet,Malibu Hybrid,East,Diagnostic,LiIon_Standard,0,92.38,0.5,109,0.0,0.0,194.17,47.29,2597,1
1567,2022-01-07 22:29:26,Nissan,Rogue Hybrid,North,Install,NiMH_Premium,0,1233.31,3.02,93,0.0,0.05,1748.37,233.75,1610,1
1568,2024-10-23 19:34:11,Hyundai,Ioniq Hybrid,East,Install,NiMH_Premium,0,1248.91,2.59,130,0.0,0.0,1886.08,300.69,1895,0
1569,2022-11-02 05:43:48,Nissan,Rogue Hybrid,West,Install,LiIon_Standard,0,1357.04,3.02,129,0.0,0.05,2004.75,258.63,1068,0
1570,2024-06-12 20:05:42,Nissan,Altima Hybrid,North,Diagnostic,NiMH_Standard,0,37.87,0.67,108,0.0,0.2,50.0,-60.07,2906,0
1571,2024-11-17 18:32:58,Toyota,Prius,South,Diagnostic,NiMH_Standard,0,56.29,1.58,113,0.0,0.0,50.0,-184.62,1872,0
1572,2023-07-27 18:26:15,Ford,Escape Hybrid,East,Install,NiMH_Standard,0,776.53,3.79,99,0.0,0.0,1385.37,233.83,1769,0
1573,2024-10-11 18:12:30,Kia,Optima Hybrid,South,Install,LiIon_Standard,1,1432.86,3.94,95,41.45,0.0,2367.63,519.4,1492,1
